Text,True Sentiment,OpenAI Sentiment,OpenAI Response Time (s)
atomic age monster movies saw television kid blob included scared daylights outta movies like invaders mars made clear us small fry kids werent trusted came things like things invading homeworld blob reiterated fact recall fondly late evenings spent stretched floor watching body snatchers martian invaders blobs seeped unsuspecting society summer early local science museum richmond virginia ran atomic age classic every weekend mm films black white projector noisy color print blob faded faint pink man fun dragged mother along enjoyed much science museum truly fell love blob filmmakers intent course make money sincerity involved filmmakers talent players made fall love movie corny bet cheesy dont get cheesier man movie,positive,positive,0.28761792182922363
would like fans documentary know martin torgoff uncle darn proud miniseries shown vh great look culture drugs past years uncle worked hard amount time effort watched put documentary book started cant find way home makes much better watch tv know loves well eloquence shown interviews amazing additions adds commentary music videos everything great documentary really shows experience drug culture eyes someone lived appreciate comments enjoyed didnt would love hear fans three cheers uncle martin,positive,positive,0.2939572334289551
best movies categorized comedies actually blur comedy drama graduate butch cassidy sundance kid made also late perfect examples comedies dramatic undertones dramas lot humor many respects odd couple falls category comedy yet highly dramatic deep underpinnings human nature much happens may funny audience characters laughingbr br despite rather lighthearted tv show original odd couple merely neat guy messy guy forced live together marital situation really two opposites must face marriages fell apart detrimental idiosyncrasies reveal outside marriage neatness characteristic felix ungar jack lemon perfectly cast messiness characteristic oscar madison walter matthau beginning somewhat superficial story unfolds find lot men simply neatness versus messinessbr br briefly story really felix ungar face impending divorce wife francis never meet important character throughout story verge suicide ungar goes place knows apartment oscar madison group poker buddies hang every often learn ungar member poker club group knows whats happening try inept way help madison figures best way help ungar let move suicidal tendencies wear offbr br unfortunately madison doesnt know hes getting madison carefree happygolucky rather irresponsible slob whos refrigerator last cleaned probably herbert hoover still white house madisons idea serving snacks grabbing moldy cheese sticking two pieces bread throwing contents bag chips table hand enjoys booze women short good time br br ungar altogether different diametrically opposite obsessive neatness nut finds joy disinfecting apartment meeting women knows women cooking fine eating one point calls exwife talk reconciling get recipe meatloaf another moment ungar going spend rest evening cutting cabbage coleslaw madison seems unimpressed ungar finally confesses roommate cant stand coleslaw guy another endearing trait felix also hypochondriac obsesses health point makes strange noises public places claiming hes helping sinuses seems every health condition book made felix would probably ultimately overly selfabsorbedbr br running throughout movie references marriage one point madison trying convince ungar move says want wedding ring little know neat guy cant deal messy guy way around friendship becomes inadvertent hellish relationship climax occurs oscar invites two lonely british sisters gettogether comedic tragic results one best comedies type ever written missed superlative performances walter matthau jack lemon roles hard imagine better played anyone else unfortunate writing caliber sadly lacking comedies produced today,positive,positive,0.2937912940979004
love rosario dawson think shes one finest actresses modern erabr br descent seems selfempowerment anything else consistent undertone everything film dialog flat characters seemingly intentionally bland one sided consistency representation selfempowerment characters rosarios journey self empowerment loss empowerment back againbr br pitching rape classic isnt appropriate thats probably many people dont enjoy film standard rape audience wouldnt particularly like film maybe thats point film asks questions answers confront target audience whether like theres compelling relationship characters target audience film doesnt slap audience across face selfrighteous audacity engage viewer may may wrong reasonsbr br descent good film imho severely underrated,positive,positive,0.22565126419067383
thought children show good job especially enjoyed performance emma character well done stunts pretty good low budget show able follow movie enjoy without look watch every minutesi enjoyed scenes tooth fairy burning ghostly apparitions childrens souls released also good another good point movie kept moving along wasnt lot slow scenes adult leads also believable therefore helped keep show entertaining enjoyable night movie watching,positive,positive,0.2433462142944336
ok im american humble scottish opinion steve martin never never funny man long posteriors point southerly direction phil silvers sergeant bilko funny man doubt due skilled writers directors talented team working characters series contributed perfectly one funniest dateless situation comedies america ever produced anyone could audacity even attempt replicate phil silvers character beyond compound things exercise repeated martins unfunny attempt peter sellers inspector clouseau another abortive attempt opinion rekindle demonstrably unfunny career contributers say steve martin puts stamp character would say balderdash portrayals long forgotten silvers sellars treasured generations come,negative,negative,0.2427821159362793
found movie nearly impossible watch super cast shame writing direction awful excruciating pace story told maddening flashbacks clumsy characters onedimensional heavyhanded metaphors river cat repeated way often br br movie nobodys fool based another novel russo infinitely better probably tightly written directed br br photography empire falls lovely bad wasnt traveloguebr br read novel enjoyed writing style quibbles novel would give novel stars perhaps screenwriters director awed novels reputation felt include every darn thing movie supposed television movie guys books tape,negative,negative,0.30658745765686035
final installment airport franchise incredibly awful took awhile realize actually wasnt slapstick comedy like airplane george kennedy shooting flare gun open window divert heatseeking missiles comical would happen hand held window mach two speed youd lose grip gun get broken arm passengers unintentionally hilarious interior plane sophisticated french woman coming slobby george kennedy like jackie kennedy coming ernest borgnine aint gon na happen susan blakely talented unappreciated actress get points resume one neither robert wagner movie lousy seemed surreal,negative,negative,0.48772644996643066
liked probably slightly terror night though enough give extra beginning brilliant peek nazi agents scheming get hands new bomb sight inventor small swiss village foiled disguised holmes spirits scientist back london everything keep scientist falling hands man behind hitler worse holmes archenemy moriarty course scientist disappears leaving tantalizing coded note holmes goes pursuit disguise climax moriartys dockside lair suitably exciting guess ends well cant slightly overthetop patriotic message credits roll think fine sense place despite obvious sets rathbones use disguise way much plot crammed hour heck gets extra favorite rathbonebruce films ive seen datebr br watched dvd part mystery classics set mill creek entertainment many transfers el cheapo box sets poor quality holmes fans take note rathbonebruce films set quite watchable reasonably sharp,positive,positive,0.2524998188018799
e elias merhiges begotten one kind surreal depiction mankinds treatment religion couple different ways interpret things plot simple god disembowels corpse springs mother earth mother earth felates gods corpse postmortem impregnates remains seed following gives birth messiah figure quivers presumably infancy possibly terror brought life earth takes place first minutes rest film consists robed figures dragging messiah incessantly quivering seizing across desert landscape robed figures pause brutalize messiah continue drag aroundbr br couple ways interpret depending level optimism world view easily interpreted bleak nihilistic atheist allegory total lack apparent power christian deities perceived modern society invokes names advance selfish goals interpret postmodern prochristian allegory view film mankind twisted christs message around much original purity innocence longer relevance world message image inappropriately used endorse everything interpersonal violence war totalitarianismbr br visuals film phenomenal see anything like period watch original vhs release recommend im sure visuals changed dvd seen clips streaming tube effects seriously diminished vhs version merhige achieved total binary contrast meaning basically arent midtones except grain shots film offers rare opportunity see pure white pure black result stunning hallucinatory quite unsettling film makes film noir look positively washed mediocre shots fade surreal manner recalls un chien andalou without completely aping effect called filmic rorschach testbr br said film certainly try viewers patience commitment isnt dialogue starters sound throughout film fairly constant loop crickets chirping peppered occasionally gurgling death rattles dying deities amelodic droning synthesizer texture personally find film best enjoyed listening experimental industrial music like instrumental nin remixes downward spiral era abstract noiseexperimental music like fck buttons odd nosdam also works quite well apocalyptic black metal basically music extreme textures andor hypnotic rhythms thats one amazing versatile aspects film prime postmodern recontextualization like projecting performance avantgarde music composing avantgarde music accompany itbr br messiah figure born really isnt much change rest film meaning basically sitting least minutes messiah figure drug around desert beaten looks bleakly beautiful isnt really anything new unfolding helps cement filmmakers intentions communicating thousands years people using christs name image personal benefits tiresome casual viewer someone short attention span basically looking modern horror film suspense look elsewhere looking unique film experience arent particularly fond mainstream hollywood cinema could quivering messiah,positive,positive,0.2340238094329834
fatal error really cool movie robert wagner antonio sabato jr janine turner jason schombing malcolm stewart david lewis film movies cast acted really well robert wagner played role good relationship saboto jr turner nice one maybe big age difference unique couple two actors really worked together rather well music film really good ron ramin fits flick well bunch stuff happens movie dont know going going happen next movie keeps going beginning end like robert wagner antonio sabato jr janine turner watch excellent movie,positive,positive,0.398531436920166
much said film typical nunsploitation course nudity sex nuns almost incidental storybr br set th century italy time martyrdom christians otranto battle muslims christians takes good part film interesting everyone running muslim hoards mother superior would ask fear muslims anything christians done certainly enough torture sidesbr br sister flavia florinda bolkan sent convent defying father process witnesses endures many things gelding stallion rape local woman new duke torture nun overcome visit tarantula sect whipping ran jew torture particularly gruesome hot wax poured nun nipples cut offbr br sister flavia bound continue get trouble questions maledominated society lives even asks jesus father son holy ghost menbr br eventually joins leader muslims lover sack convent see flesh possible enjoy one time tragedy come manages exact sweet revenge including duke father finds muslim lover treats exactly woman itbr br wont describe holy men church heretic end predates torture saw hostel decadesbr br nunsploitation fans satisfied treats movie lovers find plenty meat digest,positive,negative,0.2207958698272705
red rock west br br nicolas cage gets embroiled deadly crime without first knowing dominos lead increasing peril adventure misadventure wild forlorn american west red rock west often brutal sometimes hilarious cage pulls mixture usual sardonic wit wary ease br br plot top yes dennis hopper perfect crazed almost likable killer yes cage stand chance well watch see never lets took surprise first time saw second viewing yesterday surprised well held well constructed macabre funny timebr br director ron dahl also helped write known tv work rounders film shows deft hand sensational plots saved humor way caricatures bar sleazy cops questionable dont miss really inspired cameo dwight yoakam truck driver,positive,positive,0.29799699783325195
film man caught accepted convention success trying ever upwardly mobile working hard could proud owning home assumes life accidentally takes dancing wanted get closer look beautiful girl sees dance studio everyday riding subway way homebr br infatuated first going dance class idolize eventually lets go gets dancing eventually becomes apparent life working death set oddball characters also learning studio giving film lot laughs sense bonding dejectedbr br also revelations various characters including girl initially admired giving depth showing blemished past struggle overcome itbr br dancing also engaging big competition end usual story underdog come top winning instead downfalls revelations redemptionbr br makes moving fun film watch,positive,positive,0.2990579605102539
admittedly tuned hopes seeing beefcake shots james brolin unfortunately one early rest movie tame ultimately made little sensebr br story centers nick julie atkins couple whose marriage many years beginning grow stale nick successful businessman focused work point neglecting julie tries fill void going back school julies longing passion nick early marriage begins take shape form powerful sexual fantasies block reality minutes time causing things like burning breakfast misplace husbands papers first fantasizes husband movie progresses begins fantasize men encounters random strangers meets culminates acting fantasies disastrous consequences marriage husband rebuild relationship worth saving br br could interesting premise execution bland wonder even bothered characters arent developed motives arent explained background information isnt given exploration made julie got point couldnt control explanation offered future end product muddled mess confusing julies fantasies surprisingly underdevelopedbr br acting mixed bag donna mills julie well material given although continual self pity become strident awhile james brolin acts though reading lines cue cards even anger wifes infidelity hard buy shows little passion whole issue supporting roles mostly forgettablebr br disappointing treatment could interesting story mores pity since doesnt even offer eye candy promised,negative,negative,0.2342524528503418
order pull job like caper rififi eg score opines one nerves steel one apparently demands commands jules dassin masterbr br edge seat throughout deserves better known even though time release due one supposes director blacklisted hypocritical hollywood daybr br would recommend film anyone pleasure seeing itbr br give enough stars,positive,positive,0.5670180320739746
lot childhood spent lying front wireless listening round horne hancocks half hour watching carry films probably famous line comedy infamy infamy theyve got infamy still makes laughbr br rare insight man behind comic figure whole production brilliant mix tragedy comedy right final quotation coroners court read four different voices michael sheen brilliant role members carry team soso kenneth horne good michael sheen carried show award sort himbr br left feeling wow quote kenneth williams cynic says life joke response yes well lets make good one,positive,positive,0.3947751522064209
film set standard rock biopics follow accomplished energetic performances leads steadiness camerawork avoiding rockvideo clichs actually invented beatles first two films tight editing nonjudgmental presentation star human rather symbol god demon yes minor holes plot incidental details little unnecessary always debate families personally involved specifics issue much recent walk line carpenters famed tv elvis biopic era whether meaning performers life time place catalyst fans ideals appreciation made manifest performance clearly case come away movie understanding buddy holly became star dont see else one could want film,positive,positive,0.30051159858703613
brash selfcentered army cadet arrives west point dangerous wise guy attitude towards corpsbr br role obviously tailormade william haines shines highly enjoyable tale honor friendship gradea scene stealer haines first half film usual silly billy behavior normal circumstances gotten confined guardhouse last half however becomes serious leading haines moral redemption giving fine opportunity exhibit acting talents west point quite reach caliber haines previous tell marines doubtless due absence costar charisma quality lon chaney haines interact however tribute army effective entertainment appreciated meritbr br joan crawford appears haines love interest playing virginal daughter local innkeeper joan pert pretty especially shines first scenes meets haines hudson river ferry subjected usual immature antics haines crawford made five silent feature films together tremendous friends life much bigger celebrity period gave many hints getting ahead hollywood superstar early reciprocated ouster mgm encouraging career change interior decorationbr br little william bakewell effectively cast plebe idolizes haines relationship actually given sentimental treatment haines crawfordbr br film made full cooperation war department extensive location filming academy helps tremendously productions ambiance given splendid production values mgmbr br west point recently restored given rousing new score david davidson,positive,positive,0.5638427734375
quintessential housewife perfect mother donna reed donna stone could settle spats children neighbors take care hardworking pipesmoking pediatrician husband alex still stack pancakes three types breakfast meat tall glass milk oj ready kids every morning breakfastbr br course past fifty years weve lost sight idealistic stayathome mom family meals together kitchen table preparing dinner hardworking husband comes home workbr br wish show available dvd id discontinue cable altogether,positive,positive,0.5514535903930664
basically dumb chase story nearly identical zillions chase stories terms acting suspense plot dialogue characterization lack thereof pacingbr br one area net diverges traditional chase movies subject material computers unfortunately scriptwriters clearly didnt understand differences pocket calculator craybr br computernewbies shouldnt watch movie make paranoid computers matter hollywood tries tell us easy erase someones identity hacking theres still much paper documentation world even br br computerpros shouldnt watch movie either mean magical virus melt entire pc press escape please whole virus including cool multimedia effects screen dissolving whats fit single mb diskette yeah whatever,negative,negative,0.29892706871032715
rather disappointing film club scenes ok done plot thin boring redeeming features characters chemist dj pretty fun characters tim currys character bizarre stupid,negative,negative,0.6278810501098633
good movie something fun watching money blown super rate especially kids point view take fun little movie kids dream coming true kid might million dollars dont like dont watch make movies watchers people nothing better complain lives,positive,positive,0.541736364364624
dating girl wiccabr br many parts movie killer feeling get movie watching immediately enough alone sit things really bothered film cant really put finger onbr br definitely think movie one art student photography student see bc camera style graininess ive never seen itit looks like art student made plot jumpy really need lot drugs get going,positive,positive,0.2841370105743408
loosely based james j corbett biography roar crowd gentleman jim wonderfully breezy picture perfectly encapsulates rise pugilistic prancer corbett also wind change regards sport boxing circa sbr br story follows corbett perfectly casted errol flynn humble beginnings bank teller san fransico thru chance fight ex boxing champion eventually leads fighting fearsome heavyweight champion world john l sullivan beefcake personified delightfully ward bond fights ring tho spin vignettes corbetts life makes grand entertaining picture class issues overcome perfectly played fellow club members pay knocked peg two corbett fight get respect called peers must also overcome ego grows briskly reputation along quite wonderful corbett family stoic humorous support corbetts journey enthralling joyous yet brash bold likable character character befits tagged moniker got gentleman jimbr br film never sags one moment testament director raoul walsh although eagerly awaiting final fight outer ring goings keeping us firmly entertained even love interest sub plot hurts picture thank alexis smith fight sequences stand really well perfectly show corbett became champ brand dancing rings round slugger fighters firmly placed boxing history final reel rolls come earth fight meeting sullivan corbett puts brutality context humility humbleness becomes outright winner far viewer goesit sure sure truly wonderful picture,positive,positive,0.32533931732177734
two things noticed film spoiler mistake storytelling cole takes bill first finds box soon cole finds says box everyones got box minute later dumps contents floor says actually fortunate dont see oftenbr br observation spoiler alertbr br watch thing three times couldnt figure couple things watched chronological version saw flash backs latter previous time changes points actually watching three different times min wall timebr br good thing dont know many times could watch returning netflixbr br color obsessive,positive,positive,0.42101335525512695
world told harrison ford good role himbr br josh hartnetthow year old cant fire gun become cop used cliches plus zero character development pointless music industry cameos equal surprisingly bad film,negative,negative,0.26734137535095215
film worst excuse motion picture ever seen begin id like say front cover film means misleading think see truly scary horror film monster clown soooo wrong fact killers face doesnt even slightly resemble front cover image must found google thought looked cool speaking things found thought looked cool scene film gang searching friend old woods suddenly screen chops scene mother deer nurturing young glisten sunlight mean seriously wtf relevant dark woods wandering bought film man market hoping would entertaining wasnt horror least would funny right wrong next day gave work colleague ridding plague named sickbr br bottom line dont see film,negative,negative,0.35144877433776855
cheezy action movie starring dolph lungren lungren one time military man retreated teaching job changes neighborhood student body left frustrated decides hes going hang things get dicey watching bunch students detention robbers take school base operation armored car robbery dolph versus baddies fight death jaw dropping throw back exploitation films late grindhouse era bad guys dressed punks bad women day glow hair stupid movie watchable cant believe people made sort way action film probably doomed get go low budget fake breakaway sets poor action direction even twinkle producers eye watch late film cars drive school dont ask crash security turret dont ask since looks like prison high school smash barely constructed form apartit doesnt look like earlier shots hath gods bad movies wrought actually im perplexed since directed sydney j furie really good director made films like boys company c ability failed hopeless get go didnt even bother turkey watchable one turkey none less,negative,negative,0.32825446128845215
missed beginning film came partisans farm house truthfully say horrifying moral ramifications staggering br br fear pain torture leave unable see cowardly see christ like ability depicted brave patriot pray could would moral turpitude follow examplebr br see main theme film show weaknessstrength tortured dismal decision confronted soul man distorted way pain suffering brought bear fellow human way satisfying mental physical br br found film thought provoking,positive,positive,0.2999255657196045
carla gugino literally melts screen crime caper sex appeal ample assets sexy southern accent make film rewatchable film many things make almost modern classic simon bakers performance one thing truly great actor til schweiger perfectly cast makes wonder hes huge crossover star gil bellows rounds motely crew literally steals show guginos cleavage easily best performance movie emma thompson alan rickman utterly brillianti even describe great chemistrybr br music powerfully eclectic character wonderous beholdbr br people may say tarantino influencedi disagree clearly unique clever right sebastian gutierrez wonderful job directing tightly woven film underplaying lot scenes left reeling ending perfectly sinister never see coming lovely film definition good movie,positive,positive,0.2946434020996094
jack webbs portrayal marine drill instructor shaping new recruits basic training requires interpretation straight forward direct front applicable classic time parsing statements leaders necessity order understand saying movie plays games language moral fiber right wrong clear easily defined like clear well understood dialog disciplined military setting movie suit,positive,positive,0.26187562942504883
tv churns dozens truecrime movies every year see every saturday lifetime court tv relied every weekend started watching morrison murders thinking knew well expect less competent retelling reallife family murder got subtle beautifully acted drama engrossed start finishbr br brothers totally convincing jonathan scarfe perfect challenging role luke look feel georgia almost every frame complaint gordon clapp sheriff doesnt look act like smalltown southern lawman named byron calhoun looks sounds like medavoy medavoy right partbr br minor quibble morrison murders well worth watching rainy saturday afternoon youre going tape wont regret,positive,positive,0.3132288455963135
usually im bit fan bad eighties early nineties film featuring beensbut film incredibly terrible real endurance test sit guys dressing girls done death never pathetically corey haims performance abysmal usual nicole eggert much better redeeming qualities even number fan actoractress piece trash stay away,negative,negative,0.20112395286560059
oliver stone one shy away movie theme matter eager confront people fears show ugly faces mirror look cv proof movie exception quite contrary another gem unfortunately many seenbr br controversial movies go one thankful movie encourage think people next prejudices exist everyone us one form another either like admit easier categorize people like ah hes xyz yeah must like might reading much dont believe believe oliver stone intelligent filmmaker aiming things thats something want explore movie within watch film excited,positive,positive,0.3431386947631836
saw movie locarno film festival italianspeaking part switzerlandbr br aishwarya rai goodlookingbr br rate movie nice momentsbr br spoilers ahead br br really nice cinematic moments specially endbr br though general feeling long hours minutes containing much dialogs nearly dancing allbr br clearly bollywood movie like lagaan devdas quite different kind movie compared chokher bali,positive,positive,0.20273971557617188
propaganda film palestinian cause expecting unbiased documentary israelipalestinian conflict need look elsewhere antisemite merely antizionistnothing wrong advocating destruction country right uncritically support palestinian goals eg mass murder destruction israel documentary make entertaining evening college campuses around uk us however informed intellectually honest person would outraged sheer number lies presented video hope truly unaware situation arent corrupted antisemitic filth,negative,negative,0.2822604179382324
looked forward viewing film seeing great actors perform however sadly disappointed script entire plot story david duchovnydr eugene sandsconnie carla doctor story uses drugs losses license practice medicine dr sands visiting night club able use medical experience help wounded customer assisted angelina jolieclairetaking lives immediately becomes attracted dr david sands timothy huttonraymond blossomkinsey plays big shot gangster man kinds money connections timothy hutton seems act scenes goes completely mind trying keep gang members killed gary dourdanyatescsivegas tv series plays great supporting role portrays real cool dude socalled body guard raymond blossom angelina jolie looks beautiful sexy ruby red lips draws great deal attention men film greatest entertain,negative,negative,0.19669485092163086
one dumbest films ive ever seen rips nearly ever type thriller manages make mess allbr br theres single good line character whole mess plot afterthought far acting goes theres nothing good say ill say nothing honestly cant understand type nonsense gets produced actually released somebody somewhere stage think oh god really load shite call day crap like people downloading illegally trailer looks like completely different film least download havent wasted time money dont waste time painful,negative,negative,0.22733187675476074
yeah sure cheesy zombie bad either beatrice ring huge bonus entertaining good fortune meet fulci later career remained philosophical experience never completely satisfied well worth search especially genre fulci fans film far often dismissed hand,positive,positive,0.22414064407348633
necessarily ridiculous film version literary classic moby dick john barrymore captain ahab falls love pastors daughter joan bennett brother derek rival ms bennetts affections mr barrymore loses leg whaling accident bennett rejects must slay whale win bennett backbr br several scenes may thrilled theater audiences particularly scenes involving barrymore losing leg film hasnt aged well however much better films time silents talkies two name attractions john barrymore joan bennett arent best br br moby dick lloyd bacon john barrymore joan bennett lloyd hughes,negative,negative,0.3772726058959961
first would like apologize rating reason give film high rating cant delve negative integers spoof musings aside certainly tried give due consideration left certain notion namely quite possibly worst film ever made level plausible quantification qualitative measurement seriously tried im indie bornforcultvideodistribution film next buff seriously movie sucked rhino ballsbr br honestly directed film would seen legitimate cause suicide,negative,negative,0.2869148254394531
woman miriam hopkins virginia chases man joel mccrea kenneth father charles winninger bj woman wants get man invest deceased mothers money fathers business venture father notorious losing money hairbrained schemes little anyone know real evil schemers posing mans best friends order steal fortunebr br production looks engaging story fails engage players dont play drunk well notable broderick crawfords first appearance gopher hunk running errands mr crawford gets pinned floor mr mccrea br br woman chases man john g blystone miriam hopkins joel mccrea charles winninger broderick crawford,negative,negative,0.238389253616333
time favourite movie everbr br remember seeing younger since love used rent often one video store used carry moved couldnt find kep going back tot far away store could watch movie againbr br finally found sale bought watched great moviebr br since though first dvd got got dvd player ok well got time quality dvd way better couldnt believe got ta see one,positive,positive,0.28002142906188965
tenshu imprisoned sentenced death survives electrocution government officials give choice either electrocute greater degree agree experiments chooses experimentation placed large metallic cell bad ass criminal also survived electrocution whatever want room within reason cant leave days meals cut one per day room temp set alarms sounded intervals cant sleep one day witch come cell albeit glassed portion happens next ill let find may minority liked build intriguing payoff half good build would rated much higherbr br grade c br br media blasters dvd set extras disc directors cut trailers versus aragami attack gas station deadly outlaw rekka disc theatrical cut commentary hideo sakaki ryuhei kitamura sakaguchi takuand tsutomu takahashi cast crew interview making original trailer promo teasers,positive,negative,0.2198173999786377
surprise short minutes bw movie made years ago soviet union short period called ottepel thaw gained much love admiration among movie lovers world sublime beautifully filmed scenes feel like made way ahead time sergei urusevskys camera work creative discoveries included text books widely imitated film tells moving timeless story love destroyed merciless war eternally alive memory young woman also film loyalty memories ability live seems nothing live forgiveness hope film received absolutely deservingly grand prix cannes film festival tatiana samoilova chosen recipient special award cannes playing veronika young girl happily love best man world beginning movie separation beloved went front loss family bomb ride marriage man never loved wished never existed turned shadow became dead inside long journey redemption finally accepting death beloved learning live fascinating heartbreaking one simply wont leave viewer indifferentbr br movie personal dear born grew city characters lived happy beginning walked streets squares bridges moskva river every family former soviet union lost least one often one family member combat concentration camp ghetto hunger cold illnesses wwii family exception mother grandmother knew horrors war never healing pain losses movies books cranes flying speaks clearly honestly touches deeply masterpiece movie making part life background memory past,positive,positive,0.20177960395812988
pure life one ends signature bloodbr br says mishima anyway young sheltered boy becomes celebrity author life one japans celebrated literary voices told three perspectives life four members private army take japanese military base commit ritual suicideshown color flashbacksshown black white scenes novelsshown kind dreamy technicolor set design somewhere traditional noh theater wizard oz stories often told time edited reinforce slow fusing mishimas life fictions endor beginning like ancient samurai admires balance pen sword words actions full pure beingbr br paul schrader wrote screen play taxi driver directed cat peoplea bizarre erotic horror film left strange impressions boy mishima comes closest making really excellent filmbr br whats interesting watch poet homosexual shy awkward man low body image overstates tuberculosis get ww seems forever ashamed become body building samurai obsessed asexual media phenomena still writing prolific amounts novels plays short storiesbr br short sweet version say mishima father becomes obsessed masculinity beauty sex self destruction tragic attempt feel connected something bigger always missing watching fellow suicidal cadets see happy delivering big paternal speech giving orders loving controluntil speech point pen sword meet course ignores subtlety story telling craft makes transformation natural remarkable br br though story fascinating times really isnt movies greatest success cinematography performances editingmusicby philip glass set designs really make worth seeing traditional biopicbr br one day pick mishima book seem ear prose staging ideas im satisfied filmbr br interested japanese literature postwar culture check fans inventive combinations facts fictions enjoy well,positive,positive,0.40610361099243164
movie shot using digital camera shows enough annoying digital tricks used alienate viewer also help terrible score werent enough acting also terrible hartleys movies acting always peculiar bad especially satan thomas jay ryanand harvey thank god doesnt get say much external problems also unfortunate story good either jokes predictable unbelievably straightforward events rumble one incident next socalled book life armageddon inside isnt much excuse see actors struggle say lines movie waste time money effort thumbs,negative,negative,0.5034639835357666
may contain spoilersbr br start particular empty wasteland well would nice actually plot acting talent decent dialog suspense humor hey even gratuitous sex would helped flick unfortunately lot gore even wasnt done well shooting automatic weapons missingbr br seemed reason attach basic premise native american cursed protect bodies tribe murdered tracked federal special ops team dressed civvies time involved violating one basic rules conduct horror movie separating group picked one one youd think team would know better especially actually third team sent investigate two teams disappearing without trace finally realize theyre picked make one several stands fire weapons hit trees whole lot tree shot scene repeats endlessly movie save moneybr br theyre shooting trees theyre tracking spirit leaves trail knows theyre tracking spouting lot macho bs way mention team women interesting listening talk tough entertaining interestingbr br find better movies bargain bin kmart,negative,negative,0.2649881839752197
first reason people keep bitching film cant stand parts true story altered well guess peter jacksons film wasnt perfect rendition either well enough ranting beautiful film backgrounds gorgeous taken well known tolkein artists film covers half trilogy fellowship ring battle helms deep two towers moves good pace voice casting top notch characters look like imagined would samwise bit ugly tastes aragorn looks awesome film great score completely supports movie enjoy good fantasy stories hate reading books even better give movie try keeping mind made odd years agobr br also particular note peter jacksons adaption fellowship follows almost exactly strand ralph bakshis jackson said many times much admired bakshis effort,positive,positive,0.2671172618865967
wow movie nyc politics seemingly written someone never set foot nyc know theres problem one moment expect credits roll movie continues another half hour characters boring john cusacks accent laughable plotline teeters boring laughable horrible movie,negative,negative,0.3309648036956787
hi able speak cantonese found funny able jokes one might get due language barriers fight scenes spectacular good movie however criticisms first find good first one project go see reason spoilers aheaddont read havent seen film project jackie ends fighting enemy man sent kill sanpao striving film showdown spectacular ii hough fights chan showdown scene jackie nemesis long enough bulk action empresss men nearly bad enough played minor part film relation jackie though fight sequence spectacular ones jackie hunting throughout whole film thus leaving viewer slightly unfulfilled however humble opinion dont take word wordgo see great film right take care hope admiration jackie grows sincerely ian ps know police chief ii hes guy first strikenice know hes still going strong,positive,positive,0.31218886375427246
great cult flick mstk types richard boone mess bad hair arthritis even dark glasses arent right good bad dinoflick get actually charging sabertoothed styracosaurus pretty cool maybe spielberg take couple notes one,positive,positive,0.2769298553466797
ever possessed martin scorcese remake film remake completely ruin nonsensical decision make character played robert deniro overdone performance thats saying lot religious fanatic ridiculous exemplary attitudes harbored hollywood mr scorcese especially attitudes compel writers think best way make character insane tattoo crucifix back case movie awful br br,negative,negative,0.2891542911529541
ok gave three three deserves one star questions askedbr br going look movie seriously take legit bhorror movie yes get one star believe apparent within first minutes movie dealing piece crapbr br movie buddy watching could turned put something hollywood instead decided rip whole movie apart start finish laughed many times almost watching comedybr br acting terrible effects death sequences bad story complete crapbr br fact trying make serious horror moviepricelessbr br memorable part two characters walking supposed dark basement clearly lit pretend able see bumping bones hanging ceiling bahahahaha terriblebr br want laugh crappy movie along fact made see moviebr br wait writing much one knows moviei doubt anyone even read hahahaha,negative,negative,0.565281867980957
truly friendly charming cordial unpretentious old serial rejoiced seeing old lugosi disarmingly friendly lively document longlost craft best tv series today hardly compete old moderately good serials chandu deeply deeply optimistic hedonistic refreshes mind stupid stupid get terms serials work chandu irresistible sense simple unpretentious friendly funbr br without giving away muchchandu occidental sorcerer goes also eastern name also loves protects niece sect killersbr br chandu exerts supernatural gifts rather discreet moderate waybr br quite sexy niece nadji kidnapped priest ubasti sordid vindhyan poor sexy girl fact multiply kidnappedin sarcophagus sent asleep flower almost kidnapped boat phony policeman temple lemuria strange creepy ceremonies resemble king kong imageryand barbaric mockery rcc ceremonies rituals br br would protect girl bravely chandu doesbr br lugosi looked like old libidinous quite heartless mean drunk contributed performances prototypical mean drunk uncle mischievous cunning oblique might sound like rather crooked homage lugosiyet burtons biopic wood left impression lugosi allied strong sympathy decrepit actor enjoy lugosi fancy performancesbr br serial unjustly bashed,positive,positive,0.3148982524871826
starting watch show ive heard great aesthetically interesting deception scripts dumb quite sure authors son grandson scoobidoo writers sfx colors extreme painful watch colors saturated saturated like scripts overwritten show overrated show like bad pie child would put sugar butter thinking ingredients best sufficient unfortunately show two ingredients show finally vacuity total lack credibility,negative,negative,0.5706663131713867
least one best think fun cool game n bowser usual shenanigans yeah dumb word one think mario must stop game fun play contains lots nostalgia bad thing graphics awful todays standards everything else pretty good especially little minigames unlock second best n game first best conkers bad fur day recommend mario fan fan platform games beats mediocre super mario sunshine daybr br,positive,positive,0.2810790538787842
may jokes didnt fail ive seen many times younger dvd believe laughed timethe humor simple funthis film one many small flicks disney throwing time found parts people invisible loop saw people invisible expressions priceless great film opportunity ever see arises recommend seeing good oh fashion laugh favorite character dexter series would definitely dean higgins love voice hearing get upset especially seeing expression end pure hysterical,positive,positive,0.28316783905029297
