Text,True Sentiment,OpenAI Sentiment,OpenAI Response Time (s)
primer esfuerzo grabado poner sonido película más antiguo obviamente todavía existencia pieza histórica película segmento de apertura tesoros archivos naturales dvdbr br segundo clip hombre tocando el violín frente enorme cilindro de grabación siguiente dos hombres bailando cerca del final otro hombre camina escenario william dickson director experimento violinista película varios títulos años sonido experimento realmente éxito tomó años punto sincronizar vista sonido punto algo podría emitir entretenimiento público sin embargo comenzar materia primitivo vino br br información técnica historia proceso de película ver reseña boba fett,negative,positive,0.2967987060546875
metamoprhis historia apuesto joven científico venerado universidad local trajo investigación proveedores financieros fuerzas universitarias tomar atajos típico badhollywood moda melodramáticabr br primer pensamiento películas conclusión bueno malo principios de los ochenta curso realizado hecho casi impulsado decidido mantener mediocre isbr br metamorphis ocasiones parecen una buena película tratando desesperadamente de actuar estelar mayoritariamente competente incluso ver ocasionalmente brillar calidad modesta ritmo gran problema película pensando viendo noventa minutos identificado identificador hora de observación efectos especiales no son estelares el director parece bastante competente trabajar alrededor de la debilidadbr br líder ligeramente carismático hombre parece intentar canalización mezclada tom cruise christopher reeves recordado mayormente matt dillons personaje cosas salvajes heroína femenina ok trabajo distinguir de todos modos hay chica traviesa papel actriz no parece mucho niño actor director no puedo decidir está malhumorado alegre extraño br br ritmo dijo peor problema película batalla final chico malo haría sonrojar a power ranger extraño inexplicable escena final supuesto dramático simplemente divertidísimo saturado cada mal truco de cámara sobreactuando comprimido treinta segundos br decente reloj único una vez mill creek película escalofriante paquete nada va traer de vuelta nada comprar,negative,negative,0.3106529712677002
"Las películas de la abuela probablemente serían mucho mejores imaginar uno increíble malos personajes principales mamá papá hijo ok especialmente madre ella es buena actriz niño también demuestra ser amable especialmente escenas supuesto aterrador director sabe significado palabras trama punto triller buen guión el guión no ha evolucionado la atmósfera se ha convertido en algo de suspenso como árboles perseguidos probablemente disfruta, de lo contrario, quédate en casa y duerme, oh, en realidad, algo divertido que las películas no pudieron realizar, ya que la imagen es mala, como los autos minidv, como los viejos.",negative,positive,0.2907989025115967
"esperó julio escribir bien se siente bien día br dw griffith necesitaba un gran éxito desde la tormenta de los huérfanos ha estado trabajando de manera constante desde que las películas de menor alcance fallaron en el acorde correcto audiencias planificación de la película patrick henry contactó a miembros hijas revolución americana dar preguntó podría expandir ideas abarcar revolución americana resultado de la película tiempo carrete terminado lección de historia no había rastro patrick henry en ninguna partebr br saber historia guerra revolucionaria griffith lanzó historia de amor patriota granjero nathan neil hamilton enamorarse aristócrata conservador nancy montague carol dempster protagonista griffith muchos años complicando las cosas hecho el padre de nancy odia a nathan bien nathan odia a los rebeldes ayuda a las cosas escaramuza calles lexington alguien empuja el brazo de nathan causando descarga arma accidentalmente hiere al padre de nancy br paralelo historia de amor en su mayor parte verdadera historia parcialmente embellecida capitán walter mayordomo lionel barrymore renegado oficial británico siente que debe lealtad mil indios forman seis naciones lado esperanzas aplastar a los coloniales convertirse en monarca imperio br comparaciones nación natal inevitable familia montague bien podría camerons película anterior nathan podría separarse secuencia de la familia Stoneman batalla búnker colina escenificada de manera similar escena nacimiento nación atacando ejército caso casacas rojas asaltando trinchera llena patriotas cosa perdida henry walthall cargando a través de la tierra del hombre bandera bozal cañón sorprendentemente bastante escenas de batalla américa parece falta de energía escenas de batalla nacimiento falla dibujar audiencia claramente falta algo no es alcance gw billy bitzers trabajo de cámara bastante bueno tal vez falta atreverse a decir sinceridadbr br brutalidad capitán mayordomo hombres bien subrayado aunque suceden muchas cosas tiro lejano fuera de la pantalla no esperes cabezas cortadas primer plano como sierra intolerancia una escena mayordomos segundo comando capitán liebre louis wolhiem saca ojos colono cautivo ver comienzo escritura resto cámara enfoca liebres cara obviamente buen momento lionel trabajando griffith ya que la historia va se acercó trabajo de griffith dw sabiendo reputación familia famosa dijo contratación actores de teatro lionel respondió nada amable señor hace bien bastante creíble villano louis wolhiem apareció lionels hermano mayor john tres veces sherlock holmes dr jekyll mr hyde luego tempestad capitán liebre salvaje ojos fijos cabello despeinado marca villano hacer pensar bastante enojado también br neil hamilton luego comentó américa primera vez a caballo asustado muerte esconde disgusto bien aunque creo bastante ecuestre tiempo dispararle a mr griffith mucho amor carol dempster un punto preguntó casarse se negó pronto se fue sociedad anónima estado de estrella gradualmente decayó br caballos parlantes un momento accidentalmente divertido sin guión vino representación paul reveres paseo paseos caballo derecha porche delantero familia anunciar brazos clientes habituales viniendo intenta salir caballo negociar pasos hacia atrás tropieza derramando jinete suelo asombrado griffith otra tomabr br america clásico sí, no esperes julio, lo verás agradable en cualquier momento",positive,positive,0.2703886032104492
soy egipcio tarjeta verde viviendo con nosotros desde nombre árabe común estoy casado no americano no egipcio no árabe esposa niños nacido nosotros doctorado biología celular nosotros viajes conferencias hacer figura ingresos casa área de washington dc pagar impuestos afuera multas de estacionamiento mancha registro desde que llegó país mira egipcio ibrahimi personaje hablado inglés bueno hisbr br hace un par de meses regresando conferenciacompañía negocio españa munich alemania washington dc casa elegido aeropuerto de munich oficial alemán pronto llegó madrid avión esperando comenzar interrogando simplemente dicho negocio alemania estoy pasando dejar ir máxima decepción nada comparado sucedió aeropuerto de washington dulles casi mal sucedió ibrahimi película oficial de aduanas preguntó pareja preguntas longitud propósito viaje escribió letra c formulario de declaración personalizado dejar ir recogido bolso facturado detenido último punto de salida seguridad nacional mierda sábado horas a lo largo de muchas personas diferentes muchas nacionalidades diferentes dijo razón detención permitido usar teléfono teléfono luchador primero preguntando dijo razón dejar ir decidido chupar esperar ver preguntado llamar a la esposa decirle que voy tarde dijo intentar usar el teléfono pronto esposa dijo hola oficial tiró del teléfono mano amenazada confiscar preguntó necesitando llamar a casa familia esperando dijo tres horas nada hacer contacto horas pidió usar el baño oficial acompañado baño gracioso adivinar inodoro estilo prisión asiento de inodoro de metal finalmente llamado nombre dio pasaportetarjeta verde dijo ir preguntó problema dijo nada saber horas muerto cansado quería ir a casa ver esposa niñosbr br película bien hecha a diferencia de las películas involucran árabes uso actores no árabes hablan galimatías película árabe correcto asumir país marruecos norte de áfrica,positive,negative,0.30786752700805664
"después de un accidente automovilístico, el científico loco Jason Evers mantiene la cabeza de su prometida, Virginia Leithalive, va deambulando buscando un cuerpo perfecto, haciendo todo, bastante aburrido, nada redentor, también emite Leslie Daniels, Bonnie Sharie, Bruce Brighton, alguien ayudó a poner una miseria, dejar morir.",negative,negative,0.20255041122436523
"No te equivoques, soy un gran admirador de muchas películas de Woody, obviamente, obras maestras tardías, Annie Hall, interiores, manhattan y dramas tardíos, Hannah, crímenes, faltas, maridos, esposas, incluso me gustaron los esfuerzos recientes, Melinda, cualquier otra cosa, delincuentes de poca monta, abismal, aunque no podría ser peor, el año pasado, punto de partido, wasbr br, perezosamente, trazado básicamente, coincidencia cruzada. punto manhattan asesinato misterio delincuentes de poca monta con chistes tomados woody parece muy bien arrastrando las líneas entregando frases divertidas significan el debido respeto la insipidez se vuelve mucho desnuda br saber actores haciendo cola trabajo menos leído guión primero scarlett johansson hugh jackman mucho mejor woody realmente toma el papel detrás de la cámara sentido del futuro millas detrás itbr br no sería trágico, muchas películas geniales de Woody no se comparan con los mejores días claros detrás del esfuerzo de juzgar el día de la llamada de Woody se convierte en una broma de la industria br br vergonzosamente malo",negative,negative,0.26162242889404297
identificación completamente olvidada película descarada peor intento demonizar pasatiempo jamás visto mensaje parecía no los adolescentes usan la imaginación podrían tomar los juegos en serio volverse loco lastimar gente adivinar escritores poco imaginativos pieza pensamiento dd estilo juegos formar mal ritual adoración arcana,negative,negative,0.3018660545349121
"mejor promedio película pensamiento cable esperaba algo similar cursi melodrama malo efectos especiales visto clásicos navidad prisa primera hija objetivo, etcbr br elenco bien elegido me gustó especialmente ron livingston duro comandante swat bueno ver revisando material mucha fortuna hermanos de la banda productores diseñadores tarea hecha escenas tomas parecía día volver br br tener la oportunidad de ver la película seguro ya que fx repite todo tiempo tomar horas disfrutar",negative,negative,0.3061826229095459
Realmente no puedo pensar en características redentoras representación absolutamente mala asimov dirección artística olvidar la colocación del producto desastre rendimiento poco convincente smith tramas gigantescas no era ridículo doloroso ver incluso acción mezcla aburrida mtv inspirado valores de producción diálogo completamente malo probablemente dirigido a niños pequeños br br vergüenza ciencia ficción malo todavía hecho weve bladerunner minoría informe menor Hasta qué punto el director de Dark City uno realmente pertenece a la lista final realmente horrible,negative,negative,0.31743597984313965
genial ver nuevo lote de títeres creando estragos serie capítulo encontrado mucho hecho divertido probablemente segunda serie favorita película poca violencia clasificada pg notablemente diferentes películas de titiritero clasificadas cargadas sangre violento caos falta violencia disminuir la diversión aunque la película también notablemente mejores efectos especiales última serie de películas buena,positive,positive,0.307314395904541
"ok, primer punto, hecho, vi la película por primera vez hace años, vista una hace dos semanas, identificación por primera vez, probablemente noté otra película de terror cheaplymadecabletv, escenas bien hechas, tienes nueve, no me importa, datos, miedo al infierno, especialmente las escenas de zelda antes mencionadas, todavía hoy en día, soy amable, película enganchada, ver tal vez un mes cada nochevieja. ver paquete grupo de cerveza amigos como aperitivo buena fiesta un poco de acuerdo la gente dijo actuar bastante poco intenso midkiff crosby parece buscado louis rachel parece que uno no puede ver mucha devoción sentimientos caras dos hughes gwynne prácticamente guardar escenas credos actuar menos en realidad quiero decir hecho realmente película tipo similitud mascota sematary no significa cosas de zombies atmósfera película ciertamente novedad un tipo honestamente muchas veces vista película nivel superficial parece televisión por cable uno dejar escalofrío comparado mejor horrorchillers bien reventado arroja bolas hace un minuto decir piezas nivel perfeccionar actuación general perfección oye decir realmente saber película similar mascota sematary realmente lo haría amor saber y no significa noche viviendo muertos aquí esta es una manera más allá de comparar inteligencia cosas comparadas",positive,positive,0.22942090034484863
"película increíble toma mucho tiempo esfuerzo aún final abominable aprecio minuciosos efectos especiales detalle inconcebible cada toma ver película asombro simplemente isla depredador no contiene ninguna nueva versión redundante cada película de terror de monstruos las últimas dos décadas aprecio malas películas de terror ciertos destellos humor circunstancias dramáticas sin embargo el objetivo crear un trabajo memorable así envuelto culto salón de la fama primera sugerencia encontrar imaginacióncreatividad más obtener talento oh dinero extra poner imagenbr br uno película de terror tradición shock audiencia muertes violentas sangre sin embargo el shock no entrega segundos realmente evocan una reacción satisfactoria pagando multitud b desarrollo personajes rasgos identificables sabes que probablemente estás diciendo tipo que proporciona cualquier cosa cineastas inteligentes Él está diciendo un comentario aficionado. Bueno, va al espectáculo. Los cineastas aficionados son br. A pesar de ir al horror viendo la película. El lado positivo. Rendimiento. Dan Gordon. Chris espléndido. No se le da nada. Guión de trabajo. Aún así, es capaz de venir. muestra talento genuino capacidad para lograr un trabajo de calidad superando un gran obstáculo descanso elenco dan gordon se convierte en estrella, con suerte, más pronto después, diga ""aléjate"" películas como ""retenerse""",negative,positive,0.3365342617034912
interesante novela trama convertirse en base dos películas heredera buena adaptación completamente precisa washington square torpe mal actuado excepto parte dr. la película de Sloper podría mucho mejor br br intentos de los directores hacer escenas hermosas obvias en realidad encogido ninguna subestimada simple belleza trama de la película onegin estar de acuerdo comentarios representación de leigh catherine idiota en lugar ingenuo tímido hecho despreciar sentir herbr br catherines transición infantil confiar adulto cinismo punto completo historia interiorizado novela no beneficiar voz narrativa cuéntanos película pensar que alguien se saltó la clase de adaptación escuela de cine br apreciar los intentos de los directores hacer conmovedor hermosa película difícil el texto no funcionó,negative,negative,0.3364827632904053
"comprar a la vuelta de la esquina agradable comedia romántica tipo espera querido fin de los días sin embargo película completamente merecida reputación director ernst lubitsch hace mucho tiempo tomado tormenta de hollywood famoso toque lubitsch volverse brillante marca comercial película estreno planeado conflictos de programación significó james stewart margaret sullavan no disponible filmación en lugar de sustituir a cualquiera de las estrellas principales lubitsch decidió posponer la producción mientras tanto dirigir greta garbo ninotchka finalmente completado comprar a la vuelta de la esquina parece encontrarse con relativa indiferencia no recibir ninguna nominación al Oscar a pesar del excelente guión samson raphaelson excelentes actuaciones dos protagonistas frank morgan papel secundario tiempo, sin embargo, películas traicionadas influencia masiva y duradera remakes de alto perfil incluido el buen viejo verano tienes correo hermano br superficie uno podría suponer comprar a la vuelta de la esquina simplemente historia dos amantes klara novak sullavan alfred kralik stewart amor sin saberlo sin embargo lubitschs la película es mucho más profunda historia matuschek compañía elegante tienda de regalos budapest varias relaciones humanas hacen que la tienda sea unida familia dueño de la tienda hugo matuschek frank morgan comienza sospechar empleado más viejo aventura esposa testigo ruptura dos familias trabajo en casa hay absolutamente razón historia ambientado estados unidos quizás calles tempestuosas nueva york lubitsch recreando deliberadamente pasiones recuerdos años anteriores europa singularidad vida amorosa guerra trajo terror derramamiento de sangre cada puerta el subtexto sutil trae un toque personal significativo película hecho incluso escribir reseña estoy comenzando aprecio la historia aún másbr br sullavan stewart encantadores roles respectivos creo que el elenco de apoyo realmente hace la película el personaje trae una mezcla de personalidad distintiva interacciones siempre creíble agradable me gustó especialmente lubitsch dirigido a sabiendas mucha simpatía hacia hugo matuschek la película restringiría la representación bidimensional subdesarrollada matuschek puede perder el amor la familia recupera el afecto que los empleados sienten brillo conmovedor frío amargo víspera de navidad tormenta de nieve encuentra compañerismo joven pecoso chico de los recados charles smith calidez genuina hacia el personaje secundario golpes similares varios billy wilders creaciones posteriores ejemplo boom boom jackson galleta de la fortuna carlo carlucci avanti curso realmente no necesita decir billy wilder aprendió mejor",positive,positive,0.34028029441833496
como muchos crecieron scoobydoo a diferencia de muchos programas de amor creo que bien hecho pensé que todo marcas spin-off no se toma en serio fórmula simple parodia dibujos animados soltero chico malo tratando de mejorar buen chico usando personajes conocidos de shaggy scoobydoo mucho más fácil involucrar al espectador humor de la parodia comienzo minuto episodiobr br siempre derivados de scoobydoo fanáticos molestos clásicos pantalones cortos de scoobyshaggyscrappy derivados lugar permitido nuevo contenido vendido creado nuevos fanáticos mantenidos estantes de mercancías de scoobydoo estarían de acuerdo shaggy scoobydoo obtener pista no encaja en el rol tradicional probablemente siempre quise pantalones cortos de scoobyshaggyscrappy lleno de acción espectáculo se centra en los mejores personajes de scoobydoo más divertidos buenas características programa animación voces atención detalle malos mejor amigo relación shaggy scoobydoo humor constante malos rasgos ninguno aunque renovado máquina misteriosa tiempos bastante cercanosbr br bien hecho animación warner bros uno dibujos animados más inteligentes mucho tiempo,positive,positive,0.3054955005645752
camino perdición película inmerecidamente pasado por alto año oscars segundo trabajo sam mendes opinión mejor trabajo director tres años oscar ampliamente aclamado controvertido americano belleza excelente película hora en última instancia conmovedor triste br historia relativamente rico feliz familia apariencia exterior tiempos difíciles depresión michael sullivan padre dos niños jugaron genial tom hanks soy admirador debería decir sicario jefe de la mafia local interpretó a paul newman hijo mayor trece años chico michael sullivan jr perfectamente interpretado joven tyler hoechlin años feliz ignorancia encuentra padre trabajo dinero familia vivir incitado curiosidad aspiración saber verdad accidentalmente se convierte en testigo asesinato cometido john rooney hijo padre jefe descubrimiento golpea inocente alma causó numerosos eventos cambió la vida para siempre atmósfera período fondos decoraciones perfectamente creado edición cinematografía casi perfecta historia bien escrita línea principal película momentos importantes puntos factor clave de la película éxito de la película difícil relaciones entre padres e hijos malos tiempos mostrados profundamente fuerte creíble tom hanks excelente mejores actuaciones carrera papel bastante inusual actuando en todos los ámbitos excelente finalmente vale la pena mencionar buena puntuación resultado de paul newman obtener trabajo sobresaliente personas involucradas haciendo hermosa una vez triste obra maestra creo que la perdición del camino pertenece mayores logros década cinematográfica sin duda una de las mejores películas añobr br grado,positive,positive,0.4338371753692627
Incluso una película de bajo presupuesto podría valer la pena ver la historia comenzó bastante bien bastante atractivo actores creíbles personajes interesantes aunque no hubo mucho desarrollo del personaje escena favorita comer raciones parecía odio parecía pensar no era malo la historia comienza herméticamente br br sumergido poco horror generalmente sentencia de muerte ciencia ficción de repente base científica realmente creíble final del juego villano explicación real qué está pasando generalmente película uso palabra f cada palabra generalmente espirales todavía se ofenden creo a menudo se preguntan inspira a la gente hace mala ciencia ficción no es un universo historias fantásticamente buenas no la gente tiene ganas de perder el tiempo todos los demás ponen cosas como obtener ciencia mucho mediocre fi como actrices personajes ninguno crea otro depredador por desgracia se quedó muy corto br br comentario final mala edición finalmente construcción de bajo presupuesto fogata real da consejos br br compañías productoras de películas de ciencia ficción de bajo presupuesto asegúrese de tener una buena historia comenzar a editar malos efectos especiales mejor no ver nada algo parece falso ridículamente borroso,negative,negative,0.22822260856628418
Estoy seguro de que se le culpó a la debacle verdad actuar no es malo la historia no es terrible madeforddisney películas historia superficial no desarrollado no es sorprendente tipo de película poco de actuación bidimensional dar crédito a los actores administrar cualquier cosa material trabajar conbr br sin embargo imperdonable base del libro teoría de la historia completa han creado perfecto estrella del pop actriz del elenco no puedo cantar salvar vidas chica no puede cantar alguien grabar músicabr br actriz terrible cantante plana generalmente cantando clave totalmente diferente,negative,negative,0.31081628799438477
hecho conocido mr seagal acto de sonrisa patear traseros sonrisas débiles sonrisas reales reír fuerte punto real mirando confuso película ver peso mr seagal dr wesley maclaren necesidad desesperada corte de pelo hija real ayako hizo aparición asistente de oficina historia bueno wesley vive otro maldito interior dulce hija acebo sentarse disfrutar flor roja tortillas de té acabar con el peso de la ciudad líder de la milicia decide enfermar a toda la ciudad propagando virus viajes aire mata materia días pensando sobrevivir antídoto problema antídoto uno existe retiene virus contacto de la cia incluso no puedo ayudar una persona no está enferma la hija de wesley holly es cazada pensando curar sangre wesley se las arregla para agarrar a su hija tomar abuelo indio nativo juntos hermana ley ann ir a la base laboratorio oculto encontrar cura incluso los soldados muriendo lentamente otros no encuentran el tiempo de curación acortar el momento ni ann wesley virus infectado hmm uno débil escena de pelea película terrible hombres desesperados necesitan maestro de escaleras,negative,negative,0.3139810562133789
"veces como realmente deseo ávido lector clive barkers repertorio literario ya que las cosas se sienten peor capaz de comprender completamente la película asombrosamente visual calibre basado en novela corta historia cabal la raza nocturna involucra una cantidad gigante pródigo criaturas extrañas escenarios sociedad subterránea demonios demoníacos tipo normal se vincula mundo extraño llamado sueños midian psiquiatra coacciona creer responsable serie asesinatos espantosos familias meses recientes pensando retiros verdaderos midian ubicado cementerio rural aceptado a regañadientes psiquiatra sin embargo correcto homeboys cura esquema diabólico látigo comunidad nightbreedsbr br con ganas de mucho amor película dejar a largo plazo leer con pesar historia ladrones propósito mundial de fantasía monstruos premisa horriblemente confusa dolorosamente desigual entender corte final cortado en cubitos Demonios, incluso Barker muestra una aversión moderada en general, el producto no consiguió ni siquiera leer la historia crucial, se siente como la película menos traducida, todavía comprensible, literatura desconocida, camarilla de película enrevesada, Barker realmente ordeñado, muerto, el concepto no pudo evitar sentirse un poco aburrido, especialmente las cosas comenzaron a volverse cada vez más ridículas en algún lugar alrededor de la escena de la cárcel, se dio cuenta de que se aburría. departamento de policía sin miedo ir a la guerra midian como sucede todas las semanas uno parece pensar idea monstruos inmortales un poco extraño como efectos visuales loco mierda se volvió midian especialmente dama puercoespín sollozo de cabeza grande definitivamente película épica considerar efectos de cantidad masiva decoración convincentemente morbosa david cronenberg llena la posición bien psiquiatra loco fresco cabeza de cremallera máscara de saco de patatas deseo hecho detrás de la cámara trabajo ayudar a salvar montón br br erección clive barker material captar completamente exactamente espectáculo midian criaturas apertura secuencia del título idea terrible las criaturas residen punk niño comparte enlace telequinético probablemente comprobar raza nocturna mal mirar camarilla algún día con suerte ganar perspectiva tal vez olvidaré la parodia por completo película desordenada, bastante tediosa y mal construida, mira Hellraiser en su lugar",negative,negative,0.27703070640563965
nueva generación tercera base de entrada de amityville trama alrededor del escritor john g joness premisa elemento tomado casa de Long Island causa miseria espectral muerte nuevos propietarios primera lámpara reloj espejo sin embargo también primer amityville desde la posesión directamente atar eventos de la vida real comenzaron toda la serie tiempo alrededor de keyes terry robert partridge artista dado espejo de aspecto macabro vagabundo un día pronto la gente alrededor comienza a morir eventualmente líder descubrimiento espejo colgado casa de amityville de hecho hombre de la noche llamado franklin bronner sonny montelli amityville ii asesinó a toda la familia desafortunadamente terry descubrimiento el espejo no es del todo una coincidencia pronto aprende la verdad verdad pasada lo mantienen enterrado desde la infanciabr br ª entrega a menudo desgastada franquicia algo decepción cosas empezando elegir tonto desigual pero entretenido tiempo dado mucho intentos de película recurrir a las raíces material fuente del primer episodio mejor br br sin embargo tres viajes bueno otro artefacto malvado la casa de amityville otra explicación visitas paranormales malignas vistiendo digamos al menos uno más grande debilidades franquicia de amityville determinación firme establecer productores ignoran por completo cada episodio serie una mano perfectamente razonable no quiero atar la continuidad de otra persona al menos tal vez podría reconocer líneas de la historia ya hechas posiblemente repetir de nuevo br br también hay algo en la forma bastante laboriosa en que se desarrolla la historia sin duda debido a la inevitabilidad que trae la repetición desde que ya lo sé qué va a pasar acumulación a un ritmo cuidadoso simplemente lento tedioso tal vez tedioso de todos modos el director john murlowski probablemente podría haber hecho aumentar la atmósfera tensa espejo asociado más bien simplemente destello rojo emitir parloteo voces malvadas carece de amable sutileza veces los personajes parecían bastante imperturbables cualidades de otro mundo no te tomes en serio webr br vergüenza nueva generación elenco más que capaz va a esperar viendo nombre de la sierra créditos de julia nickson cautivado atención siempre cualquier cosa molesta parte no era extensa terry oquinn igualmente carismático perdiz poco utilizado papel principal claramente encaja temprano leñador demasiado peinado camisa tipo héroe de mandíbula cuadrada estoy seguro que realmente dio seriedad necesitaba cualquiera que actuara ibsenbr br conjuntos también digno de nota obra de arte dramática llenando sukis habitación pasillos claustrofóbicos presentaban flashback secuencias sobrenaturales conseguir verse bien especialmente importante dadas ciertas secuencias repetidas a lo largo de la película recuerdos fragmentados simulados claramente director visual de Murlowski en lugar de cualquiera de los actores director uno horror desafortunadamente significó película de terror allbr br nueva generación ve carrera correr tercera vez años agregar falta dirección realmente se necesita todo el esfuerzo falla mantenerse erguido sin embargo se reconoce fuertes lazos material fuente buenos actores necesariamente mejores horas honestamente persona ideal alguien no ha visto secuelas pasado posesión historia no será un viaje masivo de dejavu,negative,negative,0.2652418613433838
alerta revisión contiene spoilers importantes leer plan ver filmbr br juzgar cantidad votos obtuvo voto quinto una gente sabe cuidado mimi lesseos bien de regreso tarde lucha libre profesional bastante decente federación de mujeres llamada asociación de lucha libre profesional de damas abierto gran liga mimi lesseos una lista de nombres siempre pensé uno mejor gente lpwa términos habilidad de anillo capacidad de actuación desafortunadamente lpwa cerró temprano parecía natural alguien con mucho talento mimi comenzar carrera como actriz cierto seguramente cosas alternativas como una película muy mala yendo siguió comparando una película subestimada llamada búsqueda de sobreviviente la película carece de todo hizo que la búsqueda de sobreviviente sea agradable br br comenzó la cinta avanzó rápido vista previa obtener cinta de carne primero no estaba prestando mucha atención vista previa realizada película protagonizada por mimi lesseos oh pensé aquí hay otra película con mimi mira vista previa arrastrado se hizo consciente vista previa más allá del miedo saber que tienes problemas vista previa características del comienzo ver la película cosa bastante estándar lesseos juega exkickboxer culpa viva herir oponente amigo se enfoca segunda carrera comparte amigo sammy desierto guía ocasión particular consigue tropa tres parejas dos parejas toman espacio pensar una pareja caucásico marido esposa coreana explorado tema aparece a mitad de camino película ignorado favor chistes repetidos osos bosque constantemente asusta esposa coreana broma gracioso primera vez escuchar ciertamente no es novena vez tercera pareja doloroso mirar consiste señor señora página intercambia insultos de ida y vuelta el señor página usa arte de cámara de video voyeurismo está ocupado gastando bromas crueles esposa corpulenta como una típica pareja estadounidense caminata señor página espiando a dos tipos estúpidos prostituta uno mata accidentalmente a una prostituta encuentra al señor página grabado comienza el peligro dos tipos rastrean viaje en grupo esperar espera espera espera finalmente algo fiascobr br no puedo culpar emitir esforzarse material trabajo principal culpable director robert f lyons necesita regresar jugando partes pequeñas quedarse silla del director lyons comienza paradas escenas descuidado materia repentina comenzar pensar sufrir dispepsia durante todo el rodaje hay incluso un momento incompetente a plena luz del día escena matones resbaló escenas nocturnas departamento de sonido música ruido de fondo dominar por completo diálogo moverse oído derecho siguiente televisores altavoz no golpee la cabeza pantalla no vale la pena escuchar líneas mal escritas hablar mala escritura lesseos obtiene crédito coautor desarrollos interesantes personajes a menudo abandonados tiros matones malos chistes temprano lesseos golpea matón navaja automática pensar en peligro dos estúpidos matones ladrones finalmente reciben una patada en el trasero lesseos bien hecho larga pelea emitir gran risa juntos a pesar de hecho un tiro sangrando por todas partes sí todos final feliz todos excepto las pobres almas presenciando la película deseando buenos viejos días de gloria mimi realizó ring de lucha zantaras puntuación,negative,negative,0.2738068103790283
"Sábado anoche ver película proyectada televisión griega próximos juegos olímpicos organizados conocimiento de la ciudad película estadounidense ya se esperaba enfoque historia de los atletas estadounidenses y realmente listo vi mucho título de la película primeros juegos olímpicos atenas incluso origen estadounidense esperaría tiempo de propaganda ignorante hacia los países esfuerzos de los atletas los atletas estadounidenses parecen regalos naturaleza fuerza inteligencia generosidad amabilidad cortesía contraste sinatletas los juegos parecen incapaces incluso de hablar pensamientos expresar sentimientos el número de veces que se reproduce el himno americano la película debe registrar el tiempo filmografía megalomanía mejor incluso usa hechos ficticios ridiculiza la nación griega ciudadanos griegos sirviendo a atletas de maratón extranjeros orden de vino ayudar a los nacionales a ganar carreras tanto espíritu olímpico br br creo que es Película griega que pone mala nota cuyo título también es griego. Algo no hace feliz, pero según lo visto, en realidad es bastante generoso.",negative,negative,0.3418586254119873
"realmente creo que la película es un ejemplo, un objetivo fácil, realmente mala, hecho cinematográfico, la película está bien hecha, en muchos aspectos, entretenida, br, sí, guión, poco complicado, eso es género, película negra, atmósfera centrada en una mujer fatal, como viejos clásicos del cine negro, giros de guión, no siempre lo sé, tiene sentido, primer tramo, piensa profundamente, intenta juntar las piezas. ese es el género guión general suficientes sorpresas mantiene al espectador adivinando se sorprende sin abandonar al espectador br br sharon piedra también objetivo fácil la verdad se ve muy bien habla con doble sentido modo de diálogo cargado zhuzh algo misterioso sexy divertido dirección br pasable seamos realistas mantienes a la audiencia interesada no cuestionaste dos horas además guión retorcido divertidas actuación piedra hecho efectivamente dirección creación atmósfera negra oscuro rígido moderno tiempo derecho industrial líneas ir a lo largo piedras sexy curvas marco siempre hermosopresione pausa en cualquier lugar algo interesante ojo br película también efectivamente construye cosas trucos primera película convierte algo poco real particularmente sexo katherine tramell bisexualcómo impactante se trata de hecho típicamente sexualidad película usada mejor efecto todavía excitante hecho fácilmente valor de choque zumbido hecho primero no digo todavía no es algo truco vamos a enfrentar la película supuesta funbr br película divertida puede objetivo fácil ver negro femmefatale impulsado retorcido sexy didsheordidntshe whodunnit estás obligado disfrutar juego de palabras intencionado",positive,negative,0.28981757164001465
"debatió si marca la casilla de spoiler ya que el programa probablemente ya ha visto el seguidor exfoliantes probablemente no venga categoría spoilerbr br clip muestra grrr sabía que los amigos iban a tubo iniciado programas de clip y cinco años y medio exfoliantes se han caído agujerobr br escritores maravillosos no se molestaron en escribir la semana dijo, mostremos cosas divertidas no funcionaron br entrantes que muestran tiempos personas caídas no es gracioso contexto tomado gracioso ver a todd colgando hamaca de plátano a menos que sepas colgando hamaca de plátano br segunda supuesta compilación jds fantasías uno turco sueña con otro tampoco era fantasía aunque olvida cuál br br ese es el problema episodio totalmente olvidable hemos visto cosas clips de colección gente bailando eso es graciosobr br finalmente debe admitir dos momentos favoritos de matorrales que se muestran en la última compilación el dr. cox se da cuenta de que ben murió y jd le dice orgulloso a isbr br incluso viendo los momentos no guardó el resumen del episodio dice allbr br el peor episodio de todos los tiempos bill lawrence por favor no dejes ir el espectáculo amigos manténganse frescos manténganse divertidos o envuelvan",negative,negative,0.32042932510375977
matadero defectuoso cinco mejor adaptación de pantalla noche de madre libro verdadero mantiene comedia misterio tragedia intención afortunadamente no fue hollywoodizado idiotizado la película campeones del desayuno otra cosa buena película no familiar libro sigue piensa matadero cinco eso probablemente sea cierto campeones del desayuno también mal trabajo es mejor leer libro ver película nick nolte excelente trabajo película,positive,positive,0.31244373321533203
